Role,Context,Capability,Permission
R89,ctx16,res274_write,allow
R73,ctx11,res285_exe,deny
R30,ctx12,res331_exe,allow
R98,ctx3,res138_exe,allow
R87,ctx16,res263_read,allow
R86,ctx20,res104_write,allow
R73,ctx11,res285_write,allow
R22,ctx7,res29_exe,allow
R4,ctx9,res124_write,allow
R42,ctx10,res62_read,deny
R4,ctx3,res166_exe,allow
R27,ctx13,res217_exe,allow
R90,ctx6,res79_exe,allow
R92,ctx9,res214_write,deny
R42,ctx4,res68_write,allow
R90,ctx7,res139_write,deny
R48,ctx9,res244_write,allow
R60,ctx17,res268_exe,allow
R48,ctx19,res72_read,allow
R80,ctx18,res69_exe,deny
R96,ctx1,res292_read,deny
R77,ctx16,res185_exe,allow
R47,ctx12,res61_write,allow
R26,ctx17,res373_write,allow
R12,ctx11,res219_read,allow
R77,ctx13,res290_exe,allow
R38,ctx1,res89_exe,allow
R44,ctx18,res494_write,allow
R17,ctx20,res153_write,allow
R78,ctx2,res149_read,allow
R54,ctx13,res195_write,allow
R87,ctx14,res399_exe,allow
R80,ctx17,res353_exe,allow
R53,ctx19,res451_exe,deny
R12,ctx16,res118_write,allow
R81,ctx13,res101_write,allow
R30,ctx10,res29_exe,deny
R6,ctx4,res256_write,allow
R45,ctx3,res320_write,deny
R5,ctx1,res431_exe,allow
R54,ctx19,res126_exe,allow
R96,ctx8,res493_read,deny
R8,ctx15,res312_read,allow
R31,ctx3,res419_exe,allow
R24,ctx14,res417_read,allow
R76,ctx14,res417_exe,allow
R18,ctx19,res107_read,allow
R31,ctx16,res289_read,allow
R18,ctx17,res325_read,allow
R55,ctx20,res146_exe,allow
R26,ctx19,res41_exe,allow
R66,ctx4,res499_read,allow
R40,ctx20,res13_write,allow
R19,ctx11,res103_exe,allow
R25,ctx8,res269_write,allow
R85,ctx18,res10_exe,allow
R7,ctx8,res320_write,allow
R20,ctx17,res337_write,allow
R89,ctx8,res394_exe,deny
R57,ctx2,res54_exe,deny
R83,ctx2,res292_exe,allow
R64,ctx6,res340_exe,deny
R77,ctx14,res333_write,allow
R17,ctx20,res164_exe,allow
R49,ctx4,res207_exe,allow
R48,ctx17,res435_exe,deny
R84,ctx15,res189_read,allow
R40,ctx2,res317_exe,allow
R91,ctx5,res424_read,allow
R64,ctx19,res292_write,allow
R47,ctx3,res188_exe,allow
R81,ctx7,res312_write,allow
R58,ctx7,res291_read,allow
R73,ctx12,res474_write,deny
R32,ctx13,res228_exe,allow
R2,ctx9,res489_exe,allow
R16,ctx12,res455_read,allow
R30,ctx8,res22_read,allow
R5,ctx9,res158_exe,allow
R37,ctx15,res456_read,allow
R97,ctx3,res249_read,allow
R8,ctx17,res355_read,allow
R7,ctx1,res156_write,allow
R53,ctx11,res118_write,allow
R35,ctx7,res203_exe,allow
R19,ctx8,res359_exe,allow
R92,ctx13,res244_read,allow
R96,ctx19,res276_exe,allow
R39,ctx15,res110_read,allow
R63,ctx12,res264_exe,allow
R49,ctx8,res447_read,allow
R49,ctx12,res370_write,allow
R69,ctx1,res498_exe,allow
R41,ctx14,res494_read,allow
R37,ctx1,res113_exe,allow
R20,ctx19,res265_exe,deny
R35,ctx11,res276_read,allow
R79,ctx15,res43_exe,allow
R86,ctx19,res354_exe,allow
R96,ctx3,res136_write,allow
R19,ctx19,res166_read,allow
R44,ctx11,res61_exe,allow
R100,ctx7,res192_exe,allow
R76,ctx16,res424_write,allow
R100,ctx15,res238_exe,allow
R80,ctx14,res448_exe,allow
R22,ctx13,res489_write,allow
R58,ctx4,res389_exe,allow
R32,ctx16,res167_exe,allow
R3,ctx6,res410_write,allow
R32,ctx13,res339_write,deny
R43,ctx1,res54_exe,allow
R95,ctx9,res87_exe,allow
R30,ctx11,res211_exe,allow
R81,ctx7,res312_exe,deny
R16,ctx14,res285_exe,deny
R15,ctx9,res238_write,deny
R45,ctx4,res12_exe,allow
R77,ctx1,res421_exe,allow
R41,ctx13,res21_write,allow
R39,ctx2,res58_write,allow
R20,ctx11,res108_exe,allow
R14,ctx13,res258_read,allow
R4,ctx19,res4_write,allow
R53,ctx8,res37_exe,allow
R7,ctx7,res153_read,allow
R57,ctx10,res171_exe,allow
R48,ctx14,res183_write,allow
R5,ctx11,res52_exe,deny
R25,ctx7,res41_exe,allow
R68,ctx5,res65_exe,allow
R74,ctx15,res347_write,allow
R79,ctx3,res497_exe,allow
R34,ctx9,res343_write,allow
R26,ctx19,res41_write,deny
R91,ctx16,res260_write,allow
R54,ctx11,res21_write,allow
R51,ctx6,res242_write,allow
R68,ctx20,res165_write,allow
R71,ctx12,res49_exe,allow
R50,ctx10,res278_exe,allow
R45,ctx9,res481_read,allow
R76,ctx8,res416_read,allow
R16,ctx19,res96_exe,deny
R91,ctx19,res50_write,deny
R38,ctx3,res404_read,allow
R55,ctx7,res198_write,allow
R56,ctx14,res355_exe,allow
R95,ctx19,res232_exe,allow
R56,ctx9,res88_exe,allow
R51,ctx19,res334_read,deny
R12,ctx13,res198_exe,deny
R99,ctx8,res295_exe,allow
R53,ctx19,res264_write,allow
R74,ctx7,res223_exe,allow
R91,ctx9,res224_exe,allow
R92,ctx5,res279_exe,allow
R59,ctx17,res215_exe,allow
R30,ctx16,res112_exe,allow
R96,ctx16,res495_read,deny
R95,ctx15,res124_exe,allow
R54,ctx3,res363_write,allow
R50,ctx2,res330_read,allow
R82,ctx3,res459_write,deny
R71,ctx9,res358_exe,allow
R52,ctx5,res256_read,deny
R43,ctx13,res142_write,allow
R52,ctx8,res189_exe,deny
R29,ctx2,res453_exe,deny
R39,ctx10,res493_read,allow
R57,ctx17,res391_exe,deny
R48,ctx12,res173_read,allow
R60,ctx1,res306_write,allow
R51,ctx11,res344_read,allow
R85,ctx12,res370_read,allow
R85,ctx12,res160_write,allow
R98,ctx3,res138_write,allow
R88,ctx18,res239_read,allow
R96,ctx16,res325_write,allow
R89,ctx16,res274_exe,allow
R41,ctx18,res432_read,allow
R100,ctx11,res124_read,allow
R66,ctx16,res361_write,allow
R74,ctx2,res469_write,allow
R14,ctx6,res335_write,deny
R100,ctx18,res189_exe,allow
R78,ctx19,res419_write,allow
R48,ctx20,res43_write,allow
R68,ctx17,res443_read,allow
R34,ctx2,res148_exe,allow
R38,ctx6,res485_exe,allow
R93,ctx14,res457_read,allow
R77,ctx16,res301_write,allow
R42,ctx19,res371_exe,allow
R84,ctx11,res217_write,allow
R95,ctx7,res148_exe,allow
R60,ctx19,res306_exe,allow
R40,ctx12,res115_read,allow
R34,ctx7,res431_exe,allow
R8,ctx16,res311_read,allow
R8,ctx17,res456_exe,allow
R76,ctx9,res287_write,deny
R58,ctx6,res420_exe,allow
R9,ctx11,res255_read,allow
R7,ctx10,res403_exe,deny
R26,ctx14,res91_read,allow
R76,ctx17,res181_write,allow
R13,ctx6,res149_write,allow
R92,ctx19,res116_exe,allow
R46,ctx17,res9_write,deny
R1,ctx10,res128_exe,allow
R77,ctx18,res36_exe,allow
R20,ctx17,res333_exe,allow
R77,ctx9,res82_read,deny
R9,ctx1,res202_exe,allow
R88,ctx4,res420_exe,allow
R54,ctx7,res5_exe,allow
R94,ctx13,res343_exe,allow
R89,ctx8,res214_exe,allow
R34,ctx18,res59_write,allow
R57,ctx18,res197_exe,allow
R81,ctx8,res77_exe,allow
R56,ctx8,res289_read,allow
R44,ctx16,res353_write,allow
R96,ctx10,res345_read,allow
R36,ctx20,res39_exe,deny
R73,ctx19,res310_exe,allow
R2,ctx9,res414_exe,allow
R89,ctx18,res18_read,allow
R55,ctx2,res103_write,deny
R71,ctx7,res426_exe,allow
R90,ctx16,res151_read,allow
R38,ctx5,res417_exe,allow
R60,ctx7,res415_exe,deny
R87,ctx16,res407_exe,allow
R70,ctx14,res277_write,allow
R52,ctx20,res172_exe,deny
R96,ctx12,res416_write,deny
R1,ctx11,res110_read,allow
R21,ctx18,res481_write,allow
R82,ctx2,res239_read,allow
R86,ctx1,res263_exe,deny
R55,ctx8,res15_write,deny
R20,ctx9,res482_write,deny
R57,ctx7,res129_write,allow
R49,ctx12,res202_write,allow
R35,ctx1,res236_write,allow
R41,ctx6,res379_exe,allow
R57,ctx7,res68_exe,deny
R13,ctx2,res307_read,allow
R46,ctx7,res314_read,allow
R78,ctx12,res200_write,allow
R77,ctx19,res193_read,deny
R60,ctx15,res347_exe,deny
R44,ctx1,res500_write,allow
R43,ctx19,res5_exe,allow
R48,ctx6,res20_exe,deny
R10,ctx5,res160_exe,allow
R52,ctx19,res240_write,allow
R54,ctx3,res363_exe,allow
R14,ctx13,res474_read,allow
R79,ctx13,res487_exe,allow
R24,ctx20,res423_exe,allow
R73,ctx5,res115_write,deny
R88,ctx17,res263_read,allow
R69,ctx19,res493_write,allow
R68,ctx12,res295_read,deny
R41,ctx16,res237_exe,deny
R71,ctx20,res126_exe,allow
R93,ctx5,res36_exe,allow
R31,ctx6,res136_write,allow
R70,ctx13,res58_write,allow
R4,ctx20,res262_read,allow
R5,ctx19,res250_write,deny
R44,ctx16,res274_read,allow
R59,ctx12,res403_write,allow
R23,ctx8,res73_exe,allow
R75,ctx19,res79_read,allow
R45,ctx7,res419_read,allow
R50,ctx16,res226_exe,allow
R15,ctx5,res349_read,allow
R26,ctx12,res154_write,deny
R29,ctx14,res384_read,allow
R4,ctx20,res170_read,allow
R90,ctx6,res79_write,allow
R52,ctx12,res306_exe,allow
R5,ctx10,res123_write,allow
R59,ctx12,res403_exe,allow
R55,ctx1,res290_exe,allow
R21,ctx6,res432_exe,allow
R37,ctx12,res174_read,allow
R54,ctx9,res75_exe,allow
R46,ctx14,res354_exe,allow
R28,ctx6,res329_exe,allow
R78,ctx13,res35_exe,deny
R52,ctx10,res357_write,allow
R53,ctx5,res322_exe,allow
R60,ctx11,res75_exe,allow
R26,ctx2,res295_exe,allow
R2,ctx18,res424_exe,deny
R8,ctx4,res252_exe,allow
R12,ctx11,res252_exe,allow
R94,ctx20,res31_exe,allow
R57,ctx1,res333_write,allow
R35,ctx10,res301_read,allow
R45,ctx8,res25_write,allow
R70,ctx5,res193_exe,allow
R47,ctx7,res172_read,allow
